2016-01-01	-0.013882	210.48	212.89	208.90	208.20	12727309
2015-12-31	0.019287	214.54	216.77	212.08	214.12	36373916
2015-12-30	-0.046631	204.54	205.20	201.61	206.35	26328587
2015-12-29	0.013704	207.34	208.49	207.00	208.85	78125752
2015-12-28	0.010097	209.43	211.50	207.99	209.41	2834283
2015-12-25	0.033192	216.39	217.38	214.45	215.99	46143164
2015-12-24	0.040076	225.06	229.59	222.36	225.82	75716239
2015-12-23	-0.043877	215.18	215.80	213.65	217.07	49974476
2015-12-22	0.016978	218.84	220.33	217.16	218.20	2864375
2015-12-21	-0.021315	214.17	216.78	213.90	213.72	31359394
2015-12-18	-0.010933	211.83	212.82	211.76	210.46	12922213
2015-12-17	0.000226	211.88	212.53	207.90	210.72	61991783
2015-12-16	-0.034634	204.54	205.76	198.67	204.43	6096762
2015-12-15	0.015569	207.72	209.51	203.10	209.54	21020650
2015-12-14	-0.004674	206.75	207.79	204.66	208.04	94710375
2015-12-11	0.018581	210.59	214.26	207.55	211.18	4757098
2015-12-10	0.020925	215.00	215.90	212.29	215.18	55609915
2015-12-09	-0.012788	212.25	212.56	211.57	209.76	22399950
2015-12-08	-0.001240	211.99	211.99	208.21	213.03	27526674
2015-12-07	-0.001513	211.67	212.58	211.03	213.65	7561783
2015-12-04	0.007043	213.16	217.28	212.18	215.31	25590329
2015-12-03	0.008859	215.05	216.99	212.71	215.13	38014351
2015-12-02	0.037104	223.03	225.44	221.67	223.15	46428209
2015-12-01	0.011110	225.50	226.95	223.81	225.95	17451568
2015-11-30	0.035522	233.51	233.58	228.96	235.37	82761535
2015-11-27	0.001627	233.89	235.74	232.80	232.13	14567407
2015-11-26	0.018453	238.21	240.44	236.15	237.90	53379972
2015-11-25	0.009890	240.57	240.99	237.07	243.25	71205962
2015-11-24	0.000305	240.64	242.05	238.10	238.99	37720019
2015-11-23	-0.041699	230.61	233.34	230.50	230.90	67842101
2015-11-20	0.006754	232.16	232.98	229.24	233.75	59342774
2015-11-19	0.040248	241.51	248.56	241.32	243.49	82180580
2015-11-18	-0.009954	239.10	244.39	234.94	239.01	58924414
2015-11-17	-0.028872	232.20	235.74	230.18	233.61	9223072
2015-11-16	0.026696	238.40	240.60	235.28	239.17	21065200
2015-11-13	-0.024355	232.59	233.81	231.32	231.49	65152747
2015-11-12	-0.010824	230.07	231.43	228.53	231.85	93284045
2015-11-11	-0.035602	221.88	222.73	219.95	221.81	29416259
2015-11-10	0.000448	221.98	223.64	220.29	223.17	64960112
2015-11-09	0.007758	223.71	226.58	220.53	224.09	94451180
2015-11-06	0.007661	225.42	229.29	225.24	227.36	24191470
2015-11-05	0.032048	232.64	233.80	231.22	234.60	12775071
2015-11-04	0.001053	232.89	233.70	230.73	232.75	73186037
2015-11-03	-0.003841	231.99	233.67	231.50	232.67	48825926
2015-11-02	-0.019750	227.41	229.98	226.44	226.15	12189644
2015-10-30	-0.024643	221.81	222.29	219.28	221.82	84580399
2015-10-29	-0.022596	216.80	220.08	216.71	217.76	12881667
2015-10-28	0.019598	221.04	221.87	219.82	222.00	73476107
2015-10-27	-0.017501	217.18	219.53	216.42	219.04	18130737
2015-10-26	-0.034058	209.78	212.70	209.77	209.41	18178419
2015-10-23	0.022412	214.48	214.86	213.67	211.98	14175280
2015-10-22	0.027566	220.39	222.25	219.34	219.79	10606972
2015-10-21	0.022015	225.25	226.29	221.18	225.32	74966874
2015-10-20	-0.020186	220.70	223.23	220.65	221.27	18292972
2015-10-19	0.005919	222.00	224.00	218.80	221.39	82892166
2015-10-16	0.000387	222.09	225.21	221.24	223.82	48627220
2015-10-15	0.025110	227.67	230.06	223.97	230.08	62681481
2015-10-14	-0.009912	225.41	225.44	224.21	224.44	51935977
2015-10-13	-0.007020	223.83	229.28	221.32	222.17	99891035
2015-10-12	0.006313	225.24	225.32	224.29	224.65	50522326
2015-10-09	0.055926	237.84	239.02	235.58	239.27	81889415
2015-10-08	0.001083	238.10	242.50	236.93	237.36	27062275
2015-10-07	0.041140	247.89	248.43	245.25	248.92	87660328
2015-10-06	0.004372	248.97	252.24	246.73	248.60	1327506
2015-10-05	-0.015285	245.17	247.58	241.52	244.63	98662754
2015-10-02	0.028638	252.19	254.63	251.94	252.97	74462610
2015-10-01	-0.001592	251.79	252.75	247.17	252.23	31104399
2015-09-30	-0.001606	251.38	252.17	249.68	249.40	31642305
2015-09-29	0.007285	253.22	253.42	249.88	253.69	88607922
2015-09-28	-0.027466	246.26	248.88	243.19	245.97	16263829
2015-09-25	-0.011486	243.43	246.55	243.37	243.99	18072450
2015-09-24	0.020918	248.52	250.77	248.16	248.63	57831782
2015-09-23	-0.010344	245.95	252.03	245.02	244.01	50611970
2015-09-22	0.028609	252.99	253.11	252.31	253.57	24678680
2015-09-21	-0.003129	252.20	254.98	250.06	251.19	28922061
2015-09-18	-0.005508	250.81	251.95	249.91	250.34	32392091
2015-09-17	0.000516	250.94	256.78	241.20	250.14	39232927
2015-09-16	-0.015247	247.11	248.42	244.26	248.07	10865387
2015-09-15	-0.015491	243.28	244.01	241.98	243.42	87481050
2015-09-14	-0.020530	238.29	240.78	237.13	237.81	70988182
2015-09-11	-0.001057	238.04	240.08	236.99	236.89	84645509
2015-09-10	0.015331	241.69	242.60	240.18	241.09	27196572
2015-09-09	-0.005573	240.34	242.40	238.28	240.34	44423650
