2016-01-01	0.055634	275.66	278.61	275.53	276.78	52854484
2015-12-31	-0.021236	269.81	273.24	267.25	268.03	28718072
2015-12-30	-0.019985	264.42	266.56	262.35	265.89	15430157
2015-12-29	-0.009421	261.93	263.24	261.20	261.18	12796318
2015-12-28	0.012781	265.28	267.59	259.74	265.02	99037348
2015-12-25	0.017672	269.96	274.60	269.11	269.96	71131744
2015-12-24	-0.036424	260.13	262.73	257.33	261.98	71057608
2015-12-23	0.001128	260.42	263.62	259.75	259.68	21047899
2015-12-22	0.033293	269.09	272.25	263.19	268.19	54725315
2015-12-21	-0.010105	266.37	270.17	265.94	265.92	85879567
2015-12-18	-0.023527	260.11	261.79	260.00	262.68	41654023
2015-12-17	0.023218	266.15	270.04	261.34	265.47	47392517
2015-12-16	-0.005966	264.56	267.21	264.30	265.90	81601984
2015-12-15	-0.007345	262.62	263.04	259.42	262.12	40015272
2015-12-14	-0.018741	257.69	257.73	255.86	257.06	46340439
2015-12-11	0.007010	259.50	259.68	256.82	258.55	20282181
2015-12-10	-0.017643	254.92	258.48	251.47	253.21	60235735
2015-12-09	0.013423	258.34	259.21	258.34	260.78	62980881
2015-12-08	-0.003412	257.46	260.43	255.12	255.22	24931048
2015-12-07	0.001335	257.81	258.11	256.05	258.47	65450997
2015-12-04	-0.039572	247.60	247.91	247.08	248.83	59827144
2015-12-03	0.031050	255.29	255.47	252.70	257.00	63898822
2015-12-02	-0.005806	253.81	254.05	252.54	254.04	22613623
2015-12-01	-0.010096	251.25	253.10	250.26	252.83	55063777
2015-11-30	-0.041505	240.82	240.97	237.86	240.77	94870051
2015-11-27	0.019607	245.54	246.94	244.90	245.59	73412196
2015-11-26	-0.020409	240.53	245.00	237.50	241.79	49493496
2015-11-25	-0.004354	239.48	241.62	238.10	239.20	64423168
2015-11-24	0.011986	242.35	245.36	240.86	242.52	21821341
2015-11-23	-0.011818	239.49	241.40	238.47	240.17	47996051
2015-11-20	0.011959	242.35	244.56	242.28	242.63	18269873
2015-11-19	0.007745	244.23	247.32	242.97	243.56	21000347
2015-11-18	-0.009278	241.96	242.98	239.36	243.14	58685078
2015-11-17	-0.023054	236.39	239.14	235.15	237.43	33950448
2015-11-16	0.007765	238.22	241.51	235.88	239.56	93456664
2015-11-13	0.042995	248.46	250.02	246.01	249.41	74592495
2015-11-12	0.022800	254.13	258.66	254.01	254.18	62318355
2015-11-11	-0.033861	245.52	247.86	244.59	247.14	29029986
2015-11-10	0.012607	248.62	251.81	243.23	248.25	36267628
2015-11-09	-0.024326	242.57	247.05	240.64	243.37	49182547
2015-11-06	0.035214	251.11	253.57	249.65	250.78	47346287
2015-11-05	-0.009397	248.75	251.87	247.95	249.93	70771086
2015-11-04	-0.052151	235.78	238.17	233.31	234.65	3760518
2015-11-03	-0.013089	232.69	240.32	232.55	233.35	78752966
2015-11-02	-0.013732	229.50	234.00	228.91	229.79	57505200
2015-10-30	-0.025747	223.59	224.98	222.12	222.78	94225708
2015-10-29	0.009549	225.72	231.25	222.29	226.66	16303285
2015-10-28	-0.008478	223.81	225.50	223.79	224.60	37182494
