2016-01-01	-0.011539	131.94	132.21	130.24	131.71	68813362
2015-12-31	-0.020103	129.29	131.53	128.48	129.76	67759776
2015-12-30	0.005961	130.06	131.07	128.27	129.66	73251681
2015-12-29	-0.010671	128.67	131.20	127.64	127.81	57232244
2015-12-28	0.035065	133.18	133.41	132.70	133.37	27861771
2015-12-25	0.006086	133.99	134.13	130.98	134.83	2064255
2015-12-24	-0.008145	132.90	134.32	132.69	132.99	80467699
2015-12-23	0.010442	134.29	135.30	132.69	135.05	70156727
2015-12-22	0.012905	136.02	137.67	135.33	136.64	42504732
2015-12-21	0.031409	140.29	140.71	139.89	140.63	55750976
2015-12-18	-0.002493	139.94	139.99	139.02	140.05	86024963
2015-12-17	0.010694	141.44	143.51	141.23	141.32	67897703
2015-12-16	0.011503	143.07	144.84	142.80	143.31	42963435
2015-12-15	0.051293	150.40	150.52	149.66	149.45	12883389
2015-12-14	-0.009232	149.02	149.61	148.74	149.03	46258642
2015-12-11	0.024082	152.60	154.51	151.13	152.68	24630276
2015-12-10	0.011149	154.31	155.51	153.74	153.83	47999779
2015-12-09	0.014983	156.62	158.11	156.60	155.99	15435731
2015-12-08	-0.035301	151.09	151.66	149.98	149.11	2227496
2015-12-07	-0.028030	146.85	148.63	145.14	146.00	43717988
2015-12-04	0.030647	151.35	152.64	150.43	150.74	94659337
2015-12-03	-0.008452	150.08	151.18	149.91	150.11	4617208
2015-12-02	0.028316	154.32	158.29	152.83	154.71	92561872
2015-12-01	-0.006112	153.38	154.18	151.71	152.41	13436579
2015-11-30	0.013932	155.52	156.34	154.99	155.66	11227093
2015-11-27	-0.031474	150.62	150.78	149.94	151.66	42877726
2015-11-26	-0.001589	150.38	150.49	148.53	150.01	48150105
2015-11-25	0.014155	152.51	152.66	152.04	152.83	5016693
2015-11-24	0.040200	158.64	160.32	158.03	160.40	44200402
2015-11-23	-0.005810	157.72	158.55	155.12	158.08	38079154
2015-11-20	-0.019337	154.67	155.27	152.50	154.88	4591758
2015-11-19	-0.016338	152.15	152.73	150.06	153.33	93626342
2015-11-18	0.029472	156.63	157.33	155.29	156.26	33252577
2015-11-17	-0.031505	151.69	152.69	149.70	152.73	5446677
2015-11-16	0.014703	153.93	155.17	153.18	153.05	28576177
2015-11-13	-0.013367	151.87	154.18	150.37	152.28	8299849
2015-11-12	0.021117	155.07	156.02	154.34	154.52	73733477
2015-11-11	-0.046706	147.83	149.40	145.38	147.05	53824696
2015-11-10	0.025072	151.54	152.30	151.21	151.92	24045609
2015-11-09	-0.001325	151.34	151.73	148.15	151.39	77646562
2015-11-06	0.002011	151.64	152.46	149.76	151.22	68086975
2015-11-05	-0.024765	147.89	149.50	147.33	148.73	12948033
2015-11-04	0.005594	148.71	150.57	148.62	148.57	94154598
2015-11-03	-0.066807	138.78	140.26	137.40	138.77	31260156
2015-11-02	0.044114	144.90	145.47	143.71	145.96	67572844
2015-10-30	0.008663	146.16	146.89	145.76	147.01	27803699
2015-10-29	-0.019559	143.30	145.83	142.74	143.27	60605803
2015-10-28	-0.026514	139.50	139.95	137.50	139.35	35593132
2015-10-27	0.002544	139.85	142.36	137.20	139.36	3146671
2015-10-26	0.018980	142.51	145.48	142.32	141.85	86230737
2015-10-23	0.014845	144.62	144.85	144.29	143.16	34463163
2015-10-22	0.026565	148.46	148.61	147.65	147.87	74671306
2015-10-21	-0.001932	148.18	150.60	146.83	149.37	84944063
2015-10-20	-0.049871	140.79	143.04	138.34	140.70	26767584
2015-10-19	-0.018155	138.23	138.64	136.36	137.95	76629701
2015-10-16	0.016282	140.48	141.09	139.38	140.59	69611407
2015-10-15	-0.000471	140.42	141.18	137.04	141.06	36607985
2015-10-14	-0.004102	139.84	141.20	138.13	141.63	88964318
2015-10-13	-0.004323	139.24	139.90	138.86	139.27	74449540
2015-10-12	-0.005381	138.49	139.89	137.20	137.40	21696906
2015-10-09	0.027660	142.32	142.48	142.19	141.75	77061569
2015-10-08	-0.007100	141.31	141.46	139.43	141.21	16472421
2015-10-07	0.020766	144.24	145.72	142.50	144.63	26210838
2015-10-06	0.006804	145.22	146.09	145.02	145.85	93208319
2015-10-05	0.005695	146.05	146.06	144.28	144.60	78765975
2015-10-02	0.033521	150.95	151.43	150.01	151.23	34497858
2015-10-01	-0.027543	146.79	149.88	146.12	146.52	64474373
2015-09-30	-0.044278	140.29	141.17	138.62	139.86	37797402
2015-09-29	0.031192	144.66	145.43	144.35	145.30	29452474
2015-09-28	-0.004079	144.07	146.01	143.65	143.89	48022614
2015-09-25	0.012331	145.85	147.75	144.79	146.00	86497979
2015-09-24	0.012538	147.68	148.21	145.08	147.48	71018193
2015-09-23	-0.006934	146.66	146.87	145.27	145.50	17064537
2015-09-22	0.022379	149.94	150.50	149.00	151.10	68818650
2015-09-21	0.005743	150.80	151.80	150.37	149.81	7716817
2015-09-18	-0.026248	146.84	148.92	145.61	147.44	79488351
2015-09-17	0.000898	146.97	147.72	145.95	146.97	45712414
2015-09-16	-0.020163	144.01	144.79	141.23	145.14	7650207
2015-09-15	-0.010349	142.52	142.52	141.68	142.54	13981012
2015-09-14	0.037410	147.85	149.99	146.91	148.12	71645524
2015-09-11	0.022350	151.15	151.53	150.38	151.95	39991632
2015-09-10	0.023981	154.78	155.44	151.43	154.24	33327792
2015-09-09	-0.013708	152.66	152.71	152.34	150.84	82908875
2015-09-08	-0.024577	148.91	149.74	147.35	148.63	54217447
2015-09-07	0.029852	153.35	154.09	150.67	153.36	34696817
2015-09-04	-0.021201	150.10	150.61	149.74	149.72	44307781
2015-09-03	0.028121	154.32	154.76	153.54	153.89	4597160
2015-09-02	0.023507	157.95	159.18	155.34	158.66	3371142
2015-09-01	0.023751	161.70	163.05	160.97	161.81	63154364
2015-08-31	-0.036301	155.83	158.82	154.54	156.41	67393246
2015-08-28	-0.019298	152.82	152.99	152.41	151.90	17640378
2015-08-27	-0.029379	148.33	151.31	146.27	148.60	87170230
2015-08-26	-0.005397	147.53	148.59	146.89	148.45	92847173
2015-08-25	-0.003647	146.99	149.30	146.42	147.31	56774377
2015-08-24	-0.021922	143.77	144.06	141.54	143.51	27836119
2015-08-21	-0.030254	139.42	140.70	137.44	139.53	48036728
2015-08-20	0.033094	144.04	145.47	143.56	144.67	22681647
2015-08-19	0.015857	146.32	148.15	146.18	147.06	85338801
2015-08-18	0.012186	148.10	148.95	146.23	148.18	17224149
2015-08-17	0.007889	149.27	149.85	147.55	150.31	54834511
2015-08-14	0.010306	150.81	153.56	148.89	151.71	96677295
2015-08-13	-0.021989	147.49	147.69	145.07	147.53	67382819
2015-08-12	-0.015804	145.16	147.03	142.61	144.46	92287191
2015-08-11	0.008946	146.46	148.10	145.25	146.35	3615492
2015-08-10	-0.036518	141.11	143.45	141.08	140.24	75046590
2015-08-07	-0.007218	140.09	140.69	140.08	140.05	24066729
2015-08-06	0.018666	142.71	143.14	142.67	142.12	65196871
2015-08-05	-0.030269	138.39	141.25	138.37	138.49	77817477
2015-08-04	-0.012494	136.66	140.07	136.09	136.74	93166958
2015-08-03	-0.026525	133.04	134.08	131.97	133.16	12774610
2015-07-31	-0.000952	132.91	134.72	131.51	132.31	90226715
2015-07-30	0.024096	136.11	139.72	132.14	137.13	28889076
2015-07-29	-0.013654	134.25	135.26	132.38	134.50	44373015
2015-07-28	-0.001605	134.04	135.42	133.47	133.09	43509665
2015-07-27	-0.002764	133.67	134.52	132.24	132.74	11364885
2015-07-24	0.010759	135.11	135.63	133.31	134.47	77319033
2015-07-23	-0.005483	134.37	135.23	131.44	134.66	56376284
2015-07-22	-0.019874	131.69	132.16	129.96	132.48	82484185
2015-07-21	-0.007837	130.66	131.24	127.64	131.96	21924057
2015-07-20	-0.018768	128.21	132.07	127.94	127.47	77906659
2015-07-17	0.012785	129.85	130.13	128.63	129.09	68804961
2015-07-16	-0.012798	128.19	128.94	127.96	127.37	46834119
2015-07-15	0.015251	130.14	132.13	128.03	129.75	12719078
2015-07-14	0.028994	133.92	135.01	133.11	134.35	26486076
2015-07-13	-0.005939	133.12	133.63	132.80	133.62	12236915
2015-07-10	0.025202	136.48	138.34	135.63	137.74	78571718
2015-07-09	-0.003357	136.02	136.74	135.19	136.02	92317275
2015-07-08	0.005274	136.73	138.59	136.07	136.57	85059675
2015-07-07	0.016499	138.99	141.20	138.38	139.34	84142900
2015-07-06	-0.001614	138.77	139.82	138.52	138.09	19283099
2015-07-03	0.010155	140.18	140.21	139.50	139.94	7003933
2015-07-02	-0.015514	138.00	138.28	137.56	137.39	24776233
2015-07-01	0.005452	138.75	139.45	138.09	139.28	80772709
2015-06-30	0.025888	142.35	142.41	141.28	142.94	76142578
2015-06-29	-0.030965	137.94	140.30	137.59	138.03	67558329
2015-06-26	0.004936	138.62	139.73	138.14	138.59	14254320
2015-06-25	-0.007873	137.53	138.81	136.92	138.59	83533699
2015-06-24	0.005323	138.26	138.37	137.61	137.94	62482544
2015-06-23	0.008453	139.43	139.91	139.19	139.72	75962392
2015-06-22	-0.002746	139.04	139.80	138.50	139.89	48137555
2015-06-19	0.006676	139.97	142.99	139.78	140.32	55749293
2015-06-18	0.016826	142.33	143.55	142.22	142.56	59727424
2015-06-17	0.012527	144.11	145.24	142.60	145.01	82534216
2015-06-16	-0.018435	141.45	143.90	141.02	140.34	45066966
2015-06-15	0.002251	141.77	141.94	139.48	141.69	92611585
2015-06-12	0.052126	149.16	149.96	146.63	149.09	73986858
2015-06-11	0.010940	150.79	152.25	149.65	150.52	78708587
2015-06-10	-0.038335	145.01	147.72	143.80	145.10	7070605
2015-06-09	-0.000214	144.98	145.41	140.96	145.66	31760737
2015-06-08	-0.005231	144.22	146.26	141.67	144.45	79276838
2015-06-05	0.040747	150.10	151.13	149.82	150.05	85275060
2015-06-04	0.024373	153.76	156.05	152.80	152.99	58672769
2015-06-03	-0.008959	152.38	152.74	151.50	151.41	83775993
2015-06-02	0.000277	152.42	152.57	150.86	153.24	81853363
2015-06-01	-0.001689	152.17	152.55	148.71	151.35	3745424
2015-05-29	-0.012595	150.25	152.88	150.20	149.87	21485458
2015-05-28	-0.018602	147.46	148.42	146.84	148.63	9632576
2015-05-27	-0.021470	144.29	146.16	143.86	144.43	72644818
2015-05-26	-0.015038	142.12	143.31	141.90	142.24	39853676
2015-05-25	0.000461	142.19	142.30	142.05	142.47	15019905
2015-05-22	0.005705	143.00	144.91	141.52	142.41	85994080
2015-05-21	-0.042487	136.92	138.49	136.55	137.14	48141709
2015-05-20	-0.000618	136.84	137.52	136.27	137.33	55374058
2015-05-19	0.030351	140.99	142.60	140.39	140.36	3569467
2015-05-18	0.018660	143.62	145.03	142.91	144.11	32078147
2015-05-15	-0.003163	143.17	143.33	142.78	143.99	48643971
2015-05-14	-0.038380	137.67	138.03	136.48	138.96	83121419
2015-05-13	-0.018622	135.11	137.59	134.50	133.09	24682651
2015-05-12	-0.010706	133.66	134.25	132.50	134.34	19414620
2015-05-11	0.026557	137.21	138.45	135.17	136.84	34002482
2015-05-08	-0.020652	134.38	135.94	132.46	134.32	74172821
2015-05-07	-0.004861	133.72	134.76	132.41	133.31	81490978
2015-05-06	-0.005793	132.95	133.16	130.75	133.36	40438784
2015-05-05	0.038608	138.08	138.28	135.84	137.58	49420959
2015-05-04	-0.013189	136.26	136.87	134.93	136.63	25235300
2015-05-01	0.001163	136.42	139.41	136.34	136.59	7882299
2015-04-30	-0.031070	132.18	132.22	132.00	131.15	46890497
2015-04-29	0.008206	133.27	134.37	132.18	133.61	16639778
2015-04-28	-0.046655	127.05	127.48	126.48	127.14	71896995
2015-04-27	0.007761	128.03	128.39	127.14	127.27	18764663
2015-04-24	-0.002631	127.70	127.97	126.41	127.82	27520239
2015-04-23	-0.001201	127.54	127.69	127.32	127.53	15931692
2015-04-22	-0.006027	126.78	126.99	126.09	127.96	47106757
2015-04-21	0.011026	128.17	129.48	127.66	127.99	35647851
2015-04-20	-0.022415	125.30	126.17	123.59	123.89	37589048
2015-04-17	-0.021240	122.64	123.11	121.04	122.00	69455983
2015-04-16	-0.007809	121.68	122.05	121.54	120.93	35709872
2015-04-15	0.012207	123.17	123.44	122.97	123.99	32191638
2015-04-14	0.031158	127.00	128.49	126.24	126.52	47690743
2015-04-13	-0.015374	125.05	126.71	124.58	126.08	29370992
2015-04-10	0.011966	126.55	127.00	125.86	126.86	77025755
2015-04-09	0.009719	127.78	127.82	127.18	126.48	43322658
2015-04-08	0.013843	129.55	130.51	129.42	130.99	42214274
2015-04-07	-0.006253	128.74	129.46	126.80	129.54	95785642
2015-04-06	0.013816	130.52	131.52	130.23	130.65	67804094
2015-04-03	0.000108	130.53	131.82	130.20	130.80	48622385
2015-04-02	0.007178	131.47	131.92	129.29	130.89	48074056
2015-04-01	0.028415	135.20	135.24	135.20	136.30	68905372
2015-03-31	-0.019456	132.57	132.81	132.42	133.04	80806226
2015-03-30	-0.056235	125.12	125.17	124.19	125.19	73642804
2015-03-27	0.007429	126.05	127.08	125.65	125.12	65437947
2015-03-26	0.012128	127.57	129.31	126.66	127.48	82103576
2015-03-25	0.030088	131.41	131.85	130.82	130.35	82416866
2015-03-24	0.013162	133.14	134.69	132.37	133.08	72444343
2015-03-23	0.014842	135.12	135.26	134.61	134.20	52146251
2015-03-20	0.009514	136.40	139.23	134.67	135.79	44919405
2015-03-19	0.014978	138.45	140.69	137.51	137.36	81123188
2015-03-18	0.013833	140.36	141.41	139.20	139.47	54219182
2015-03-17	-0.004924	139.67	141.40	138.27	139.51	41717774
2015-03-16	-0.016665	137.34	139.00	136.51	137.93	36680878
2015-03-13	0.019005	139.95	140.11	139.84	139.98	54585837
2015-03-12	-0.018314	137.39	137.78	136.68	137.69	8528495
2015-03-11	-0.003994	136.84	139.10	135.48	136.56	40177982
2015-03-10	0.024199	140.15	142.17	138.32	140.08	6003959
