2016-01-01	0.008199	94.54	95.08	93.82	95.00	21316071
2015-12-31	0.006232	95.13	96.00	93.57	95.03	40684831
2015-12-30	-0.007454	94.42	96.35	93.57	94.02	74635661
2015-12-29	-0.038349	90.80	91.71	89.95	90.91	38077688
2015-12-28	-0.023945	88.62	88.87	88.03	88.73	21140182
2015-12-25	-0.019470	86.90	87.50	86.88	86.91	95398847
2015-12-24	-0.003111	86.63	87.28	85.20	86.50	53563994
2015-12-23	-0.033125	83.76	85.01	82.81	83.43	73533919
2015-12-22	0.004390	84.13	84.50	83.51	84.24	94820705
2015-12-21	-0.025662	81.97	82.29	81.01	81.84	35523029
2015-12-18	-0.018297	80.47	80.89	79.77	80.61	37668534
2015-12-17	0.003475	80.75	82.33	80.52	80.10	98565289
2015-12-16	0.014549	81.92	82.25	81.73	81.83	24408227
2015-12-15	0.006446	82.45	82.67	82.25	82.99	66159080
2015-12-14	-0.004411	82.09	82.85	80.66	81.67	35659725
2015-12-11	0.008638	82.80	83.42	82.59	82.22	43879580
2015-12-10	0.000562	82.84	83.13	82.18	82.82	55033960
2015-12-09	-0.015462	81.56	81.98	81.05	82.43	57798375
2015-12-08	-0.023558	79.64	79.75	79.47	79.58	3509932
2015-12-07	0.024294	81.58	82.18	80.42	81.43	43733755
2015-12-04	-0.006104	81.08	81.22	80.80	80.91	37612907
2015-12-03	-0.003160	80.82	81.87	80.42	80.81	88185595
2015-12-02	-0.031575	78.27	78.39	77.47	78.42	6519902
2015-12-01	-0.036402	75.42	75.57	74.50	75.75	77809863
2015-11-30	0.038403	78.32	78.75	77.74	78.35	42870946
2015-11-27	0.027266	80.45	81.67	80.13	80.79	92087967
2015-11-26	-0.034017	77.71	78.23	77.03	78.00	20014951
2015-11-25	0.026951	79.81	79.93	79.33	79.60	30633470
2015-11-24	-0.026269	77.71	78.00	77.50	77.47	97250417
2015-11-23	0.014567	78.84	79.15	78.47	78.89	89555384
2015-11-20	-0.006710	78.32	78.32	77.41	77.87	86932043
2015-11-19	0.007821	78.93	79.54	77.24	78.81	4492460
2015-11-18	0.011755	79.86	80.99	79.07	79.52	55877637
2015-11-17	0.020200	81.47	82.54	80.76	81.86	5813298
2015-11-16	-0.015350	80.22	81.60	80.19	80.49	16301039
2015-11-13	-0.014713	79.04	79.82	78.73	79.61	38515463
2015-11-12	0.003493	79.31	80.02	78.66	80.15	74943996
